,date,FB,isPartial
27,2019-02-28,26.560000000000002,False
0,2019-03-01,27.9,False
1,2019-03-02,31.0,False
2,2019-03-03,29.759999999999998,False
3,2019-03-04,27.28,False
4,2019-03-05,26.66,False
5,2019-03-06,26.04,False
6,2019-03-07,26.35,False
7,2019-03-08,26.66,False
8,2019-03-09,30.07,False
9,2019-03-10,29.759999999999998,False
10,2019-03-11,26.97,False
11,2019-03-12,26.66,False
