,date,NFLX,isPartial
28,2014-04-29,5.94,False
29,2014-04-30,5.28,False
0,2014-05-01,12.15,False
1,2014-05-02,11.4,False
2,2014-05-03,3.15,False
3,2014-05-04,2.55,False
4,2014-05-05,5.55,False
5,2014-05-06,8.25,False
6,2014-05-07,9.0,False
7,2014-05-08,8.7,False
8,2014-05-09,12.0,False
9,2014-05-10,2.4,False
10,2014-05-11,1.7999999999999998,False
11,2014-05-12,7.949999999999999,False
12,2014-05-13,11.85,False
13,2014-05-14,10.35,False
14,2014-05-15,12.9,False
15,2014-05-16,7.949999999999999,False
16,2014-05-17,1.65,False
17,2014-05-18,2.1,False
18,2014-05-19,10.5,False
19,2014-05-20,8.7,False
20,2014-05-21,15.0,False
21,2014-05-22,10.049999999999999,False
22,2014-05-23,11.1,False
23,2014-05-24,4.2,False
24,2014-05-25,2.1,False
25,2014-05-26,3.0,False
26,2014-05-27,9.6,False
27,2014-05-28,8.4,False
28,2014-05-29,11.85,False
29,2014-05-30,11.25,False
30,2014-05-31,1.2,False
0,2014-06-01,1.0,False
1,2014-06-02,7.6000000000000005,False
2,2014-06-03,8.1,False
3,2014-06-04,10.0,False
4,2014-06-05,7.7,False
5,2014-06-06,8.700000000000001,False
6,2014-06-07,1.8,False
7,2014-06-08,2.1,False
8,2014-06-09,8.6,False
9,2014-06-10,6.6000000000000005,False
10,2014-06-11,7.4,False
11,2014-06-12,7.2,False
12,2014-06-13,7.7,False
13,2014-06-14,1.7000000000000002,False
14,2014-06-15,1.0,False
15,2014-06-16,6.2,False
16,2014-06-17,8.200000000000001,False
17,2014-06-18,7.800000000000001,False
18,2014-06-19,7.6000000000000005,False
19,2014-06-20,9.1,False
20,2014-06-21,3.2,False
21,2014-06-22,2.1,False
22,2014-06-23,6.300000000000001,False
23,2014-06-24,6.800000000000001,False
24,2014-06-25,7.4,False
25,2014-06-26,8.5,False
26,2014-06-27,6.4,False
27,2014-06-28,1.8,False
28,2014-06-29,2.8000000000000003,False
29,2014-06-30,4.6000000000000005,False
0,2014-07-01,6.5600000000000005,False
1,2014-07-02,5.28,False
2,2014-07-03,2.88,False
3,2014-07-04,1.44,False
4,2014-07-05,0.32,False
5,2014-07-06,0.96,False
6,2014-07-07,3.84,False
7,2014-07-08,5.12,False
8,2014-07-09,4.16,False
9,2014-07-10,3.84,False
10,2014-07-11,4.32,False
11,2014-07-12,0.96,False
12,2014-07-13,0.32,False
13,2014-07-14,4.64,False
14,2014-07-15,4.0,False
15,2014-07-16,4.16,False
16,2014-07-17,4.96,False
17,2014-07-18,6.5600000000000005,False
18,2014-07-19,0.96,False
19,2014-07-20,0.32,False
20,2014-07-21,10.56,False
21,2014-07-22,16.0,False
22,2014-07-23,9.28,False
23,2014-07-24,4.96,False
24,2014-07-25,5.76,False
25,2014-07-26,1.6,False
26,2014-07-27,0.64,False
27,2014-07-28,2.72,False
28,2014-07-29,2.56,False
29,2014-07-30,3.36,False
30,2014-07-31,3.84,False
0,2014-08-01,9.8,False
1,2014-08-02,1.7000000000000002,False
2,2014-08-03,2.8000000000000003,False
3,2014-08-04,5.4,False
4,2014-08-05,5.1000000000000005,False
5,2014-08-06,5.2,False
6,2014-08-07,10.0,False
7,2014-08-08,8.4,False
8,2014-08-09,1.4000000000000001,False
9,2014-08-10,1.7000000000000002,False
10,2014-08-11,6.0,False
11,2014-08-12,6.5,False
12,2014-08-13,5.6000000000000005,False
13,2014-08-14,6.1000000000000005,False
14,2014-08-15,9.3,False
15,2014-08-16,2.4000000000000004,False
16,2014-08-17,2.1,False
17,2014-08-18,6.6000000000000005,False
18,2014-08-19,7.4,False
19,2014-08-20,7.4,False
20,2014-08-21,7.6000000000000005,False
21,2014-08-22,8.9,False
22,2014-08-23,1.7000000000000002,False
23,2014-08-24,2.3000000000000003,False
24,2014-08-25,8.1,False
25,2014-08-26,8.3,False
26,2014-08-27,6.300000000000001,False
27,2014-08-28,7.1000000000000005,False
28,2014-08-29,4.9,False
29,2014-08-30,4.0,False
30,2014-08-31,2.3000000000000003,False
0,2014-09-01,0.44999999999999996,False
1,2014-09-02,6.21,False
2,2014-09-03,4.95,False
3,2014-09-04,4.14,False
4,2014-09-05,3.78,False
5,2014-09-06,0.0,False
6,2014-09-07,1.6199999999999999,False
7,2014-09-08,3.5999999999999996,False
8,2014-09-09,7.02,False
9,2014-09-10,4.41,False
10,2014-09-11,2.6999999999999997,False
11,2014-09-12,3.78,False
12,2014-09-13,1.08,False
13,2014-09-14,0.54,False
14,2014-09-15,4.95,False
15,2014-09-16,9.0,False
16,2014-09-17,7.6499999999999995,False
17,2014-09-18,6.39,False
18,2014-09-19,3.8699999999999997,False
19,2014-09-20,3.2399999999999998,False
20,2014-09-21,0.54,False
21,2014-09-22,6.569999999999999,False
22,2014-09-23,7.109999999999999,False
23,2014-09-24,3.5999999999999996,False
24,2014-09-25,5.49,False
25,2014-09-26,1.89,False
26,2014-09-27,2.16,False
27,2014-09-28,1.6199999999999999,False
28,2014-09-29,4.859999999999999,False
29,2014-09-30,3.15,False
0,2014-10-01,1.56,False
1,2014-10-02,2.08,False
2,2014-10-03,2.08,False
3,2014-10-04,0.52,False
4,2014-10-05,0.52,False
5,2014-10-06,1.56,False
6,2014-10-07,1.04,False
7,2014-10-08,1.56,False
8,2014-10-09,1.56,False
9,2014-10-10,1.56,False
10,2014-10-11,0.52,False
11,2014-10-12,0.52,False
12,2014-10-13,1.82,False
13,2014-10-14,2.34,False
14,2014-10-15,16.38,False
15,2014-10-16,26.0,False
16,2014-10-17,12.48,False
17,2014-10-18,3.64,False
18,2014-10-19,2.6,False
19,2014-10-20,4.42,False
20,2014-10-21,3.64,False
21,2014-10-22,4.42,False
22,2014-10-23,5.2,False
23,2014-10-24,3.38,False
24,2014-10-25,0.78,False
25,2014-10-26,0.52,False
26,2014-10-27,2.6,False
27,2014-10-28,2.6,False
28,2014-10-29,2.34,False
29,2014-10-30,2.6,False
30,2014-10-31,3.9000000000000004,False
0,2014-11-01,1.9000000000000001,False
1,2014-11-02,3.5,False
2,2014-11-03,6.4,False
3,2014-11-04,6.1000000000000005,False
4,2014-11-05,7.5,False
5,2014-11-06,4.2,False
6,2014-11-07,6.0,False
7,2014-11-08,1.4000000000000001,False
8,2014-11-09,1.8,False
9,2014-11-10,3.8000000000000003,False
10,2014-11-11,4.3,False
11,2014-11-12,4.7,False
12,2014-11-13,4.1000000000000005,False
13,2014-11-14,5.5,False
14,2014-11-15,1.9000000000000001,False
15,2014-11-16,0.5,False
16,2014-11-17,3.3000000000000003,False
17,2014-11-18,4.7,False
18,2014-11-19,10.0,False
19,2014-11-20,6.2,False
20,2014-11-21,4.1000000000000005,False
21,2014-11-22,1.8,False
22,2014-11-23,1.8,False
23,2014-11-24,4.6000000000000005,False
24,2014-11-25,7.5,False
25,2014-11-26,4.9,False
26,2014-11-27,1.4000000000000001,False
27,2014-11-28,3.9000000000000004,False
28,2014-11-29,2.5,False
29,2014-11-30,1.1,False
0,2014-12-01,6.75,False
1,2014-12-02,6.84,False
2,2014-12-03,8.82,False
3,2014-12-04,6.39,False
4,2014-12-05,5.76,False
5,2014-12-06,2.9699999999999998,False
6,2014-12-07,1.26,False
7,2014-12-08,5.58,False
8,2014-12-09,9.0,False
9,2014-12-10,5.58,False
10,2014-12-11,5.04,False
11,2014-12-12,6.39,False
12,2014-12-13,1.98,False
13,2014-12-14,3.33,False
14,2014-12-15,6.39,False
15,2014-12-16,6.75,False
16,2014-12-17,8.28,False
17,2014-12-18,7.29,False
18,2014-12-19,4.859999999999999,False
19,2014-12-20,1.71,False
20,2014-12-21,2.4299999999999997,False
21,2014-12-22,6.4799999999999995,False
22,2014-12-23,3.69,False
23,2014-12-24,6.84,False
24,2014-12-25,3.69,False
25,2014-12-26,7.29,False
26,2014-12-27,1.71,False
27,2014-12-28,2.34,False
28,2014-12-29,5.04,False
29,2014-12-30,6.029999999999999,False
30,2014-12-31,6.12,False
0,2015-01-01,0.32,False
1,2015-01-02,0.8,False
2,2015-01-03,0.32,False
3,2015-01-04,0.48,False
4,2015-01-05,2.08,False
5,2015-01-06,2.72,False
6,2015-01-07,1.28,False
7,2015-01-08,1.44,False
8,2015-01-09,1.92,False
9,2015-01-10,0.16,False
10,2015-01-11,0.16,False
11,2015-01-12,1.28,False
12,2015-01-13,1.44,False
13,2015-01-14,1.76,False
14,2015-01-15,0.96,False
15,2015-01-16,2.24,False
16,2015-01-17,0.64,False
17,2015-01-18,0.8,False
18,2015-01-19,2.56,False
19,2015-01-20,9.120000000000001,False
20,2015-01-21,16.0,False
21,2015-01-22,5.44,False
22,2015-01-23,7.84,False
23,2015-01-24,1.28,False
24,2015-01-25,1.28,False
25,2015-01-26,2.72,False
26,2015-01-27,4.32,False
27,2015-01-28,4.48,False
28,2015-01-29,2.88,False
29,2015-01-30,3.04,False
30,2015-01-31,0.64,False
0,2015-02-01,1.4000000000000001,False
1,2015-02-02,7.1000000000000005,False
2,2015-02-03,10.0,False
3,2015-02-04,7.5,False
4,2015-02-05,8.4,False
5,2015-02-06,6.800000000000001,False
6,2015-02-07,2.2,False
7,2015-02-08,1.2000000000000002,False
8,2015-02-09,5.0,False
9,2015-02-10,5.6000000000000005,False
10,2015-02-11,6.0,False
11,2015-02-12,8.700000000000001,False
12,2015-02-13,4.4,False
13,2015-02-14,3.5,False
14,2015-02-15,1.3,False
15,2015-02-16,2.8000000000000003,False
16,2015-02-17,3.3000000000000003,False
17,2015-02-18,5.6000000000000005,False
18,2015-02-19,6.9,False
19,2015-02-20,6.2,False
20,2015-02-21,1.7000000000000002,False
21,2015-02-22,1.2000000000000002,False
22,2015-02-23,7.7,False
23,2015-02-24,7.0,False
24,2015-02-25,3.9000000000000004,False
25,2015-02-26,8.6,False
26,2015-02-27,7.300000000000001,False
27,2015-02-28,2.9000000000000004,False
0,2015-03-01,1.17,False
1,2015-03-02,5.31,False
2,2015-03-03,5.58,False
3,2015-03-04,5.3999999999999995,False
4,2015-03-05,5.31,False
5,2015-03-06,4.68,False
6,2015-03-07,2.4299999999999997,False
7,2015-03-08,0.99,False
8,2015-03-09,5.22,False
9,2015-03-10,4.32,False
10,2015-03-11,4.77,False
11,2015-03-12,4.05,False
12,2015-03-13,5.22,False
13,2015-03-14,1.98,False
14,2015-03-15,0.99,False
15,2015-03-16,9.0,False
16,2015-03-17,7.739999999999999,False
17,2015-03-18,5.3999999999999995,False
18,2015-03-19,5.58,False
19,2015-03-20,4.77,False
20,2015-03-21,1.44,False
21,2015-03-22,1.17,False
22,2015-03-23,2.88,False
23,2015-03-24,7.83,False
24,2015-03-25,3.69,False
25,2015-03-26,7.29,False
26,2015-03-27,3.96,False
27,2015-03-28,2.34,False
28,2015-03-29,1.53,False
29,2015-03-30,4.859999999999999,False
30,2015-03-31,3.78,False
0,2015-04-01,1.1,False
1,2015-04-02,1.54,False
2,2015-04-03,0.88,False
3,2015-04-04,0.88,False
4,2015-04-05,0.22,False
5,2015-04-06,2.2,False
6,2015-04-07,2.2,False
7,2015-04-08,0.66,False
8,2015-04-09,2.2,False
9,2015-04-10,2.64,False
10,2015-04-11,1.1,False
11,2015-04-12,0.44,False
12,2015-04-13,5.72,False
13,2015-04-14,5.5,False
14,2015-04-15,14.3,False
15,2015-04-16,22.0,False
16,2015-04-17,12.32,False
17,2015-04-18,1.76,False
18,2015-04-19,0.88,False
19,2015-04-20,6.82,False
20,2015-04-21,5.72,False
21,2015-04-22,2.86,False
22,2015-04-23,2.86,False
23,2015-04-24,3.52,False
24,2015-04-25,0.66,False
25,2015-04-26,0.44,False
26,2015-04-27,3.52,False
27,2015-04-28,2.64,False
28,2015-04-29,1.76,False
29,2015-04-30,1.54,False
0,2015-05-01,7.840000000000001,False
1,2015-05-02,0.42000000000000004,False
2,2015-05-03,1.8200000000000003,False
3,2015-05-04,5.32,False
4,2015-05-05,8.680000000000001,False
5,2015-05-06,8.680000000000001,False
6,2015-05-07,4.340000000000001,False
7,2015-05-08,4.48,False
8,2015-05-09,1.8200000000000003,False
9,2015-05-10,0.9800000000000001,False
10,2015-05-11,7.98,False
11,2015-05-12,6.44,False
12,2015-05-13,4.2,False
13,2015-05-14,9.38,False
14,2015-05-15,14.000000000000002,False
15,2015-05-16,4.48,False
16,2015-05-17,2.66,False
17,2015-05-18,11.760000000000002,False
18,2015-05-19,13.160000000000002,False
19,2015-05-20,9.8,False
20,2015-05-21,7.000000000000001,False
21,2015-05-22,7.700000000000001,False
22,2015-05-23,3.6400000000000006,False
23,2015-05-24,1.8200000000000003,False
24,2015-05-25,1.2600000000000002,False
25,2015-05-26,4.9,False
26,2015-05-27,7.420000000000001,False
27,2015-05-28,7.280000000000001,False
28,2015-05-29,3.22,False
29,2015-05-30,0.9800000000000001,False
30,2015-05-31,1.4000000000000001,False
0,2015-06-01,3.12,False
1,2015-06-02,3.5999999999999996,False
2,2015-06-03,2.88,False
3,2015-06-04,3.84,False
4,2015-06-05,2.4,False
5,2015-06-06,2.16,False
6,2015-06-07,0.72,False
7,2015-06-08,4.8,False
8,2015-06-09,5.279999999999999,False
9,2015-06-10,11.52,False
10,2015-06-11,8.64,False
11,2015-06-12,5.76,False
12,2015-06-13,1.44,False
13,2015-06-14,0.96,False
14,2015-06-15,5.76,False
15,2015-06-16,4.32,False
16,2015-06-17,5.52,False
17,2015-06-18,4.56,False
18,2015-06-19,5.04,False
19,2015-06-20,2.4,False
20,2015-06-21,1.2,False
21,2015-06-22,4.08,False
22,2015-06-23,11.28,False
23,2015-06-24,24.0,False
24,2015-06-25,16.08,False
25,2015-06-26,10.799999999999999,False
26,2015-06-27,2.4,False
27,2015-06-28,1.92,False
28,2015-06-29,8.64,False
29,2015-06-30,8.879999999999999,False
0,2015-07-01,5.04,False
1,2015-07-02,4.2,False
2,2015-07-03,2.1,False
3,2015-07-04,1.26,False
4,2015-07-05,1.26,False
5,2015-07-06,5.04,False
6,2015-07-07,5.46,False
7,2015-07-08,5.04,False
8,2015-07-09,5.46,False
9,2015-07-10,6.72,False
10,2015-07-11,2.52,False
11,2015-07-12,1.68,False
12,2015-07-13,10.92,False
13,2015-07-14,11.76,False
14,2015-07-15,31.919999999999998,False
15,2015-07-16,42.0,False
16,2015-07-17,25.2,False
17,2015-07-18,5.04,False
18,2015-07-19,2.1,False
19,2015-07-20,10.5,False
20,2015-07-21,11.76,False
21,2015-07-22,10.08,False
22,2015-07-23,7.14,False
23,2015-07-24,9.66,False
24,2015-07-25,2.1,False
25,2015-07-26,1.26,False
26,2015-07-27,5.88,False
27,2015-07-28,7.56,False
28,2015-07-29,7.14,False
29,2015-07-30,6.3,False
30,2015-07-31,7.56,False
0,2015-08-01,4.84,False
1,2015-08-02,2.64,False
2,2015-08-03,10.56,False
3,2015-08-04,25.96,False
4,2015-08-05,25.52,False
5,2015-08-06,21.12,False
6,2015-08-07,19.36,False
7,2015-08-08,6.16,False
8,2015-08-09,4.84,False
9,2015-08-10,15.4,False
10,2015-08-11,17.16,False
11,2015-08-12,17.6,False
12,2015-08-13,18.04,False
13,2015-08-14,13.2,False
14,2015-08-15,6.16,False
15,2015-08-16,2.2,False
16,2015-08-17,11.44,False
17,2015-08-18,11.88,False
18,2015-08-19,12.32,False
19,2015-08-20,21.56,False
20,2015-08-21,26.84,False
21,2015-08-22,7.48,False
22,2015-08-23,4.4,False
23,2015-08-24,44.0,False
24,2015-08-25,42.68,False
25,2015-08-26,36.08,False
26,2015-08-27,34.32,False
27,2015-08-28,25.96,False
28,2015-08-29,5.72,False
29,2015-08-30,5.28,False
30,2015-08-31,19.36,False
0,2015-09-01,36.800000000000004,False
1,2015-09-02,40.0,False
2,2015-09-03,39.6,False
3,2015-09-04,33.6,False
4,2015-09-05,7.6000000000000005,False
5,2015-09-06,2.4000000000000004,False
6,2015-09-07,4.4,False
7,2015-09-08,36.4,False
8,2015-09-09,36.800000000000004,False
9,2015-09-10,33.2,False
10,2015-09-11,22.400000000000002,False
11,2015-09-12,6.0,False
12,2015-09-13,2.8000000000000003,False
13,2015-09-14,26.400000000000002,False
14,2015-09-15,18.8,False
15,2015-09-16,23.200000000000003,False
16,2015-09-17,28.0,False
17,2015-09-18,19.6,False
18,2015-09-19,5.2,False
19,2015-09-20,1.6,False
20,2015-09-21,20.8,False
21,2015-09-22,20.8,False
22,2015-09-23,15.600000000000001,False
23,2015-09-24,21.200000000000003,False
24,2015-09-25,22.400000000000002,False
25,2015-09-26,2.8000000000000003,False
26,2015-09-27,3.2,False
27,2015-09-28,18.8,False
28,2015-09-29,16.8,False
29,2015-09-30,25.6,False
0,2015-10-01,12.09,False
1,2015-10-02,12.48,False
2,2015-10-03,3.9000000000000004,False
3,2015-10-04,1.56,False
4,2015-10-05,13.26,False
5,2015-10-06,14.43,False
6,2015-10-07,11.700000000000001,False
7,2015-10-08,14.43,False
8,2015-10-09,19.89,False
9,2015-10-10,3.9000000000000004,False
10,2015-10-11,2.73,False
11,2015-10-12,13.65,False
12,2015-10-13,14.43,False
13,2015-10-14,37.050000000000004,False
14,2015-10-15,39.0,False
15,2015-10-16,21.060000000000002,False
16,2015-10-17,4.68,False
17,2015-10-18,3.12,False
18,2015-10-19,14.040000000000001,False
19,2015-10-20,13.65,False
20,2015-10-21,14.82,False
21,2015-10-22,13.26,False
22,2015-10-23,15.99,False
23,2015-10-24,2.73,False
24,2015-10-25,1.17,False
25,2015-10-26,8.19,False
26,2015-10-27,9.36,False
27,2015-10-28,8.19,False
28,2015-10-29,11.700000000000001,False
29,2015-10-30,9.75,False
30,2015-10-31,3.9000000000000004,False
0,2015-11-01,4.32,False
1,2015-11-02,17.04,False
2,2015-11-03,17.52,False
3,2015-11-04,19.439999999999998,False
4,2015-11-05,16.56,False
5,2015-11-06,14.639999999999999,False
6,2015-11-07,3.36,False
7,2015-11-08,2.4,False
8,2015-11-09,14.879999999999999,False
9,2015-11-10,14.639999999999999,False
10,2015-11-11,14.399999999999999,False
11,2015-11-12,13.92,False
12,2015-11-13,16.32,False
13,2015-11-14,4.56,False
14,2015-11-15,3.36,False
15,2015-11-16,16.8,False
16,2015-11-17,22.08,False
17,2015-11-18,24.0,False
18,2015-11-19,23.759999999999998,False
19,2015-11-20,20.4,False
20,2015-11-21,6.0,False
21,2015-11-22,2.6399999999999997,False
22,2015-11-23,18.48,False
23,2015-11-24,16.56,False
24,2015-11-25,15.6,False
25,2015-11-26,6.24,False
26,2015-11-27,11.04,False
27,2015-11-28,2.6399999999999997,False
28,2015-11-29,2.16,False
29,2015-11-30,15.6,False
0,2015-12-01,14.950000000000001,False
1,2015-12-02,23.0,False
2,2015-12-03,20.7,False
3,2015-12-04,18.400000000000002,False
4,2015-12-05,5.98,False
5,2015-12-06,2.5300000000000002,False
6,2015-12-07,17.25,False
7,2015-12-08,20.470000000000002,False
8,2015-12-09,19.09,False
9,2015-12-10,17.94,False
10,2015-12-11,15.180000000000001,False
11,2015-12-12,5.75,False
12,2015-12-13,1.3800000000000001,False
13,2015-12-14,15.64,False
14,2015-12-15,13.57,False
15,2015-12-16,13.34,False
16,2015-12-17,13.110000000000001,False
17,2015-12-18,13.8,False
18,2015-12-19,3.45,False
19,2015-12-20,2.0700000000000003,False
20,2015-12-21,15.64,False
21,2015-12-22,14.030000000000001,False
22,2015-12-23,11.73,False
23,2015-12-24,11.5,False
24,2015-12-25,2.99,False
25,2015-12-26,2.5300000000000002,False
26,2015-12-27,2.5300000000000002,False
27,2015-12-28,10.35,False
28,2015-12-29,11.270000000000001,False
29,2015-12-30,12.65,False
30,2015-12-31,12.88,False
0,2016-01-01,2.7600000000000002,False
1,2016-01-02,1.3800000000000001,False
2,2016-01-03,1.3800000000000001,False
3,2016-01-04,16.1,False
4,2016-01-05,14.72,False
5,2016-01-06,27.6,False
6,2016-01-07,32.2,False
7,2016-01-08,19.32,False
8,2016-01-09,5.5200000000000005,False
9,2016-01-10,2.7600000000000002,False
10,2016-01-11,13.8,False
11,2016-01-12,12.88,False
12,2016-01-13,17.48,False
13,2016-01-14,15.64,False
14,2016-01-15,17.48,False
15,2016-01-16,4.140000000000001,False
16,2016-01-17,3.22,False
17,2016-01-18,4.6000000000000005,False
18,2016-01-19,40.940000000000005,False
19,2016-01-20,46.0,False
20,2016-01-21,28.060000000000002,False
21,2016-01-22,17.02,False
22,2016-01-23,4.140000000000001,False
23,2016-01-24,2.3000000000000003,False
24,2016-01-25,16.560000000000002,False
25,2016-01-26,17.48,False
26,2016-01-27,18.86,False
27,2016-01-28,22.540000000000003,False
28,2016-01-29,19.78,False
29,2016-01-30,3.68,False
30,2016-01-31,2.7600000000000002,False
0,2016-02-01,24.48,False
1,2016-02-02,24.14,False
2,2016-02-03,29.240000000000002,False
3,2016-02-04,26.520000000000003,False
4,2016-02-05,34.0,False
5,2016-02-06,10.88,False
6,2016-02-07,4.42,False
7,2016-02-08,32.980000000000004,False
8,2016-02-09,28.560000000000002,False
9,2016-02-10,29.92,False
10,2016-02-11,29.580000000000002,False
11,2016-02-12,23.8,False
12,2016-02-13,4.42,False
13,2016-02-14,2.3800000000000003,False
14,2016-02-15,6.800000000000001,False
15,2016-02-16,18.700000000000003,False
16,2016-02-17,21.080000000000002,False
17,2016-02-18,21.42,False
18,2016-02-19,21.76,False
19,2016-02-20,5.78,False
20,2016-02-21,3.06,False
21,2016-02-22,15.98,False
22,2016-02-23,14.96,False
23,2016-02-24,20.400000000000002,False
24,2016-02-25,21.080000000000002,False
25,2016-02-26,20.740000000000002,False
26,2016-02-27,4.08,False
27,2016-02-28,2.04,False
28,2016-02-29,17.34,False
0,2016-03-01,25.740000000000002,False
1,2016-03-02,19.240000000000002,False
2,2016-03-03,14.3,False
3,2016-03-04,25.48,False
4,2016-03-05,4.42,False
5,2016-03-06,2.8600000000000003,False
6,2016-03-07,26.0,False
7,2016-03-08,19.240000000000002,False
8,2016-03-09,18.98,False
9,2016-03-10,22.36,False
10,2016-03-11,17.68,False
11,2016-03-12,4.94,False
12,2016-03-13,2.34,False
13,2016-03-14,16.38,False
14,2016-03-15,12.22,False
15,2016-03-16,15.34,False
16,2016-03-17,22.62,False
17,2016-03-18,20.28,False
18,2016-03-19,6.5,False
19,2016-03-20,2.08,False
20,2016-03-21,14.82,False
21,2016-03-22,14.82,False
22,2016-03-23,14.040000000000001,False
23,2016-03-24,12.48,False
24,2016-03-25,5.720000000000001,False
25,2016-03-26,2.6,False
26,2016-03-27,2.6,False
27,2016-03-28,13.26,False
28,2016-03-29,20.54,False
29,2016-03-30,15.08,False
30,2016-03-31,17.68,False
0,2016-04-01,7.2,False
1,2016-04-02,1.6,False
2,2016-04-03,1.6,False
3,2016-04-04,6.4,False
4,2016-04-05,6.4,False
5,2016-04-06,8.8,False
6,2016-04-07,6.800000000000001,False
7,2016-04-08,6.0,False
8,2016-04-09,1.6,False
9,2016-04-10,1.2000000000000002,False
10,2016-04-11,7.2,False
11,2016-04-12,6.0,False
12,2016-04-13,9.600000000000001,False
13,2016-04-14,9.200000000000001,False
14,2016-04-15,9.200000000000001,False
15,2016-04-16,2.4000000000000004,False
16,2016-04-17,1.2000000000000002,False
17,2016-04-18,35.2,False
18,2016-04-19,40.0,False
19,2016-04-20,21.200000000000003,False
20,2016-04-21,13.600000000000001,False
21,2016-04-22,13.200000000000001,False
22,2016-04-23,3.2,False
23,2016-04-24,2.0,False
24,2016-04-25,10.4,False
25,2016-04-26,11.600000000000001,False
26,2016-04-27,10.4,False
27,2016-04-28,11.200000000000001,False
28,2016-04-29,7.6000000000000005,False
29,2016-04-30,2.4000000000000004,False
0,2016-05-01,2.8000000000000003,False
1,2016-05-02,17.360000000000003,False
2,2016-05-03,17.360000000000003,False
3,2016-05-04,15.96,False
4,2016-05-05,10.080000000000002,False
5,2016-05-06,15.120000000000001,False
6,2016-05-07,3.6400000000000006,False
7,2016-05-08,3.9200000000000004,False
8,2016-05-09,10.360000000000001,False
9,2016-05-10,11.200000000000001,False
10,2016-05-11,16.240000000000002,False
11,2016-05-12,20.160000000000004,False
12,2016-05-13,12.600000000000001,False
13,2016-05-14,3.08,False
14,2016-05-15,1.4000000000000001,False
15,2016-05-16,9.520000000000001,False
16,2016-05-17,14.560000000000002,False
17,2016-05-18,15.96,False
18,2016-05-19,10.360000000000001,False
19,2016-05-20,13.160000000000002,False
20,2016-05-21,3.08,False
21,2016-05-22,1.6800000000000002,False
22,2016-05-23,15.680000000000001,False
23,2016-05-24,21.28,False
24,2016-05-25,22.12,False
25,2016-05-26,28.000000000000004,False
26,2016-05-27,17.92,False
27,2016-05-28,8.4,False
28,2016-05-29,1.6800000000000002,False
29,2016-05-30,4.760000000000001,False
30,2016-05-31,15.400000000000002,False
0,2016-06-01,11.76,False
1,2016-06-02,11.28,False
2,2016-06-03,13.44,False
3,2016-06-04,3.36,False
4,2016-06-05,1.92,False
5,2016-06-06,12.48,False
6,2016-06-07,10.08,False
7,2016-06-08,10.799999999999999,False
8,2016-06-09,6.96,False
9,2016-06-10,14.16,False
10,2016-06-11,4.32,False
11,2016-06-12,0.48,False
12,2016-06-13,13.68,False
13,2016-06-14,10.559999999999999,False
14,2016-06-15,10.32,False
15,2016-06-16,12.0,False
16,2016-06-17,5.76,False
17,2016-06-18,2.16,False
18,2016-06-19,1.68,False
19,2016-06-20,11.04,False
20,2016-06-21,17.04,False
21,2016-06-22,12.48,False
22,2016-06-23,12.959999999999999,False
23,2016-06-24,24.0,False
24,2016-06-25,5.279999999999999,False
25,2016-06-26,2.4,False
26,2016-06-27,15.84,False
27,2016-06-28,15.6,False
28,2016-06-29,13.68,False
29,2016-06-30,12.48,False
0,2016-07-01,11.700000000000001,False
1,2016-07-02,2.25,False
2,2016-07-03,0.9,False
3,2016-07-04,1.35,False
4,2016-07-05,7.65,False
5,2016-07-06,9.0,False
6,2016-07-07,7.2,False
7,2016-07-08,7.2,False
8,2016-07-09,0.9,False
9,2016-07-10,0.9,False
10,2016-07-11,8.1,False
11,2016-07-12,8.1,False
12,2016-07-13,6.3,False
13,2016-07-14,8.55,False
14,2016-07-15,5.8500000000000005,False
15,2016-07-16,2.25,False
16,2016-07-17,1.35,False
17,2016-07-18,34.65,False
18,2016-07-19,45.0,False
19,2016-07-20,23.85,False
20,2016-07-21,13.5,False
21,2016-07-22,11.700000000000001,False
22,2016-07-23,2.25,False
23,2016-07-24,1.35,False
24,2016-07-25,9.9,False
25,2016-07-26,12.6,False
26,2016-07-27,10.35,False
27,2016-07-28,11.25,False
28,2016-07-29,7.2,False
29,2016-07-30,0.9,False
30,2016-07-31,0.0,False
0,2016-08-01,15.62,False
1,2016-08-02,16.5,False
2,2016-08-03,20.02,False
3,2016-08-04,14.96,False
4,2016-08-05,22.0,False
5,2016-08-06,5.06,False
6,2016-08-07,2.86,False
7,2016-08-08,15.62,False
8,2016-08-09,18.92,False
9,2016-08-10,14.52,False
10,2016-08-11,20.68,False
11,2016-08-12,14.96,False
12,2016-08-13,2.86,False
13,2016-08-14,0.66,False
14,2016-08-15,14.3,False
15,2016-08-16,12.32,False
16,2016-08-17,11.88,False
17,2016-08-18,18.26,False
18,2016-08-19,15.62,False
19,2016-08-20,4.4,False
20,2016-08-21,3.3,False
21,2016-08-22,9.24,False
22,2016-08-23,12.1,False
23,2016-08-24,6.6,False
24,2016-08-25,16.28,False
25,2016-08-26,15.18,False
26,2016-08-27,2.2,False
27,2016-08-28,3.08,False
28,2016-08-29,11.44,False
29,2016-08-30,9.46,False
30,2016-08-31,10.78,False
0,2016-09-01,11.879999999999999,False
1,2016-09-02,10.08,False
2,2016-09-03,1.44,False
3,2016-09-04,1.26,False
4,2016-09-05,1.7999999999999998,False
5,2016-09-06,12.78,False
6,2016-09-07,11.34,False
7,2016-09-08,12.78,False
8,2016-09-09,8.64,False
