,date,AAPL,isPartial
22,2014-05-23,28.52,False
23,2014-05-24,11.96,False
24,2014-05-25,6.9,False
25,2014-05-26,10.58,False
26,2014-05-27,36.34,False
27,2014-05-28,37.260000000000005,False
28,2014-05-29,44.620000000000005,False
29,2014-05-30,46.0,False
30,2014-05-31,11.5,False
0,2014-06-01,5.49,False
1,2014-06-02,40.87,False
2,2014-06-03,28.06,False
3,2014-06-04,29.89,False
4,2014-06-05,28.06,False
5,2014-06-06,31.72,False
6,2014-06-07,13.42,False
7,2014-06-08,9.15,False
8,2014-06-09,61.0,False
9,2014-06-10,43.92,False
10,2014-06-11,37.21,False
11,2014-06-12,28.669999999999998,False
12,2014-06-13,29.28,False
13,2014-06-14,7.32,False
14,2014-06-15,7.93,False
15,2014-06-16,22.57,False
16,2014-06-17,25.009999999999998,False
17,2014-06-18,23.18,False
18,2014-06-19,22.57,False
19,2014-06-20,21.96,False
20,2014-06-21,7.32,False
21,2014-06-22,6.1,False
22,2014-06-23,21.349999999999998,False
23,2014-06-24,23.18,False
24,2014-06-25,20.13,False
25,2014-06-26,19.52,False
26,2014-06-27,17.08,False
27,2014-06-28,5.49,False
28,2014-06-29,5.49,False
29,2014-06-30,17.69,False
0,2014-07-01,22.880000000000003,False
1,2014-07-02,20.8,False
2,2014-07-03,21.84,False
3,2014-07-04,8.84,False
4,2014-07-05,5.2,False
5,2014-07-06,4.68,False
6,2014-07-07,23.400000000000002,False
7,2014-07-08,26.52,False
8,2014-07-09,24.44,False
9,2014-07-10,24.44,False
10,2014-07-11,20.8,False
11,2014-07-12,7.800000000000001,False
12,2014-07-13,3.64,False
13,2014-07-14,23.92,False
14,2014-07-15,28.080000000000002,False
15,2014-07-16,32.76,False
16,2014-07-17,25.48,False
17,2014-07-18,23.92,False
18,2014-07-19,7.28,False
19,2014-07-20,4.68,False
20,2014-07-21,23.92,False
21,2014-07-22,52.0,False
22,2014-07-23,52.0,False
23,2014-07-24,31.720000000000002,False
24,2014-07-25,27.04,False
25,2014-07-26,7.800000000000001,False
26,2014-07-27,5.2,False
27,2014-07-28,29.12,False
28,2014-07-29,30.16,False
29,2014-07-30,25.48,False
30,2014-07-31,24.96,False
0,2014-08-01,34.2,False
1,2014-08-02,9.0,False
2,2014-08-03,7.2,False
3,2014-08-04,29.7,False
4,2014-08-05,29.25,False
5,2014-08-06,30.6,False
6,2014-08-07,27.900000000000002,False
7,2014-08-08,24.3,False
8,2014-08-09,8.1,False
9,2014-08-10,5.4,False
10,2014-08-11,24.75,False
11,2014-08-12,25.2,False
12,2014-08-13,25.650000000000002,False
13,2014-08-14,29.7,False
14,2014-08-15,25.2,False
15,2014-08-16,9.9,False
16,2014-08-17,6.75,False
17,2014-08-18,31.5,False
18,2014-08-19,45.0,False
19,2014-08-20,40.95,False
20,2014-08-21,30.6,False
21,2014-08-22,31.5,False
22,2014-08-23,10.8,False
23,2014-08-24,7.65,False
24,2014-08-25,33.300000000000004,False
25,2014-08-26,31.05,False
26,2014-08-27,32.4,False
27,2014-08-28,31.95,False
28,2014-08-29,33.300000000000004,False
29,2014-08-30,10.35,False
30,2014-08-31,6.75,False
0,2014-09-01,5.92,False
1,2014-09-02,22.2,False
2,2014-09-03,31.08,False
3,2014-09-04,30.34,False
4,2014-09-05,23.68,False
5,2014-09-06,7.4,False
6,2014-09-07,5.18,False
7,2014-09-08,26.64,False
8,2014-09-09,74.0,False
9,2014-09-10,49.58,False
10,2014-09-11,31.82,False
11,2014-09-12,31.08,False
12,2014-09-13,9.62,False
13,2014-09-14,5.92,False
14,2014-09-15,25.9,False
15,2014-09-16,25.16,False
16,2014-09-17,22.2,False
17,2014-09-18,21.46,False
18,2014-09-19,22.94,False
19,2014-09-20,5.92,False
20,2014-09-21,4.4399999999999995,False
21,2014-09-22,22.94,False
22,2014-09-23,21.46,False
23,2014-09-24,22.94,False
24,2014-09-25,29.6,False
25,2014-09-26,26.64,False
26,2014-09-27,7.4,False
27,2014-09-28,4.4399999999999995,False
28,2014-09-29,18.5,False
29,2014-09-30,18.5,False
0,2014-10-01,24.91,False
1,2014-10-02,23.85,False
2,2014-10-03,23.85,False
3,2014-10-04,7.95,False
4,2014-10-05,5.83,False
5,2014-10-06,24.380000000000003,False
6,2014-10-07,21.200000000000003,False
7,2014-10-08,24.91,False
8,2014-10-09,29.68,False
9,2014-10-10,25.970000000000002,False
10,2014-10-11,8.48,False
11,2014-10-12,5.300000000000001,False
12,2014-10-13,22.26,False
13,2014-10-14,20.67,False
14,2014-10-15,27.560000000000002,False
15,2014-10-16,34.45,False
16,2014-10-17,29.68,False
17,2014-10-18,8.48,False
18,2014-10-19,6.36,False
19,2014-10-20,48.760000000000005,False
20,2014-10-21,53.0,False
21,2014-10-22,36.04,False
22,2014-10-23,33.39,False
23,2014-10-24,31.270000000000003,False
24,2014-10-25,7.95,False
25,2014-10-26,5.83,False
26,2014-10-27,25.44,False
27,2014-10-28,27.560000000000002,False
28,2014-10-29,27.560000000000002,False
29,2014-10-30,35.510000000000005,False
30,2014-10-31,31.270000000000003,False
0,2014-11-01,10.32,False
1,2014-11-02,7.31,False
2,2014-11-03,37.41,False
3,2014-11-04,38.269999999999996,False
4,2014-11-05,33.11,False
5,2014-11-06,31.82,False
6,2014-11-07,29.24,False
7,2014-11-08,10.32,False
8,2014-11-09,5.59,False
9,2014-11-10,29.669999999999998,False
10,2014-11-11,24.509999999999998,False
11,2014-11-12,29.669999999999998,False
12,2014-11-13,37.839999999999996,False
13,2014-11-14,35.26,False
14,2014-11-15,9.459999999999999,False
15,2014-11-16,8.6,False
16,2014-11-17,33.54,False
17,2014-11-18,33.97,False
18,2014-11-19,29.24,False
19,2014-11-20,34.4,False
20,2014-11-21,36.55,False
21,2014-11-22,10.75,False
22,2014-11-23,5.16,False
23,2014-11-24,32.68,False
24,2014-11-25,43.0,False
25,2014-11-26,32.25,False
26,2014-11-27,13.33,False
27,2014-11-28,21.07,False
28,2014-11-29,6.02,False
29,2014-11-30,6.45,False
0,2014-12-01,39.0,False
1,2014-12-02,38.61,False
2,2014-12-03,34.71,False
3,2014-12-04,32.76,False
4,2014-12-05,32.370000000000005,False
5,2014-12-06,10.14,False
6,2014-12-07,6.63,False
7,2014-12-08,29.25,False
8,2014-12-09,30.810000000000002,False
9,2014-12-10,29.25,False
10,2014-12-11,28.470000000000002,False
11,2014-12-12,28.86,False
12,2014-12-13,7.41,False
13,2014-12-14,5.46,False
14,2014-12-15,28.080000000000002,False
15,2014-12-16,29.64,False
16,2014-12-17,30.42,False
17,2014-12-18,32.76,False
18,2014-12-19,29.25,False
19,2014-12-20,7.800000000000001,False
20,2014-12-21,5.8500000000000005,False
21,2014-12-22,23.01,False
22,2014-12-23,31.200000000000003,False
23,2014-12-24,23.01,False
24,2014-12-25,7.41,False
25,2014-12-26,19.11,False
26,2014-12-27,7.41,False
27,2014-12-28,6.63,False
28,2014-12-29,24.18,False
29,2014-12-30,22.62,False
30,2014-12-31,23.400000000000002,False
0,2015-01-01,3.22,False
1,2015-01-02,8.280000000000001,False
2,2015-01-03,2.3000000000000003,False
3,2015-01-04,1.3800000000000001,False
4,2015-01-05,11.040000000000001,False
5,2015-01-06,12.88,False
6,2015-01-07,9.66,False
7,2015-01-08,10.120000000000001,False
8,2015-01-09,11.5,False
9,2015-01-10,2.7600000000000002,False
10,2015-01-11,2.7600000000000002,False
11,2015-01-12,10.58,False
12,2015-01-13,11.040000000000001,False
13,2015-01-14,10.58,False
14,2015-01-15,9.200000000000001,False
15,2015-01-16,10.120000000000001,False
16,2015-01-17,4.140000000000001,False
17,2015-01-18,2.3000000000000003,False
18,2015-01-19,4.6000000000000005,False
19,2015-01-20,10.58,False
20,2015-01-21,11.96,False
21,2015-01-22,11.96,False
22,2015-01-23,12.42,False
23,2015-01-24,3.68,False
24,2015-01-25,2.7600000000000002,False
25,2015-01-26,12.88,False
26,2015-01-27,30.360000000000003,False
27,2015-01-28,46.0,False
28,2015-01-29,22.540000000000003,False
29,2015-01-30,18.86,False
30,2015-01-31,5.98,False
0,2015-02-01,10.71,False
1,2015-02-02,36.72,False
2,2015-02-03,38.25,False
3,2015-02-04,38.25,False
4,2015-02-05,34.17,False
5,2015-02-06,37.74,False
6,2015-02-07,10.2,False
7,2015-02-08,8.16,False
8,2015-02-09,28.560000000000002,False
9,2015-02-10,40.29,False
10,2015-02-11,49.47,False
11,2015-02-12,49.47,False
12,2015-02-13,42.84,False
13,2015-02-14,16.32,False
14,2015-02-15,9.18,False
15,2015-02-16,21.42,False
16,2015-02-17,40.29,False
17,2015-02-18,40.8,False
18,2015-02-19,40.29,False
19,2015-02-20,40.29,False
20,2015-02-21,13.26,False
21,2015-02-22,9.18,False
22,2015-02-23,43.86,False
23,2015-02-24,51.0,False
24,2015-02-25,46.410000000000004,False
25,2015-02-26,45.39,False
26,2015-02-27,39.27,False
27,2015-02-28,10.2,False
0,2015-03-01,5.8500000000000005,False
1,2015-03-02,26.1,False
2,2015-03-03,24.75,False
3,2015-03-04,25.2,False
4,2015-03-05,24.75,False
5,2015-03-06,31.05,False
6,2015-03-07,9.450000000000001,False
7,2015-03-08,6.75,False
8,2015-03-09,45.0,False
9,2015-03-10,39.6,False
10,2015-03-11,30.150000000000002,False
11,2015-03-12,28.35,False
12,2015-03-13,25.650000000000002,False
13,2015-03-14,7.2,False
14,2015-03-15,5.4,False
15,2015-03-16,21.150000000000002,False
16,2015-03-17,25.2,False
17,2015-03-18,27.0,False
18,2015-03-19,23.85,False
19,2015-03-20,23.85,False
20,2015-03-21,8.1,False
21,2015-03-22,4.95,False
22,2015-03-23,22.5,False
23,2015-03-24,22.95,False
24,2015-03-25,16.650000000000002,False
25,2015-03-26,22.5,False
26,2015-03-27,20.7,False
27,2015-03-28,5.8500000000000005,False
28,2015-03-29,5.4,False
29,2015-03-30,22.05,False
30,2015-03-31,21.6,False
0,2015-04-01,13.92,False
1,2015-04-02,14.399999999999999,False
2,2015-04-03,9.12,False
3,2015-04-04,3.36,False
4,2015-04-05,2.4,False
5,2015-04-06,15.36,False
6,2015-04-07,16.32,False
7,2015-04-08,14.879999999999999,False
8,2015-04-09,14.399999999999999,False
9,2015-04-10,18.72,False
10,2015-04-11,5.76,False
11,2015-04-12,4.32,False
12,2015-04-13,18.72,False
13,2015-04-14,14.879999999999999,False
14,2015-04-15,14.879999999999999,False
15,2015-04-16,14.879999999999999,False
16,2015-04-17,14.879999999999999,False
17,2015-04-18,4.32,False
18,2015-04-19,3.84,False
19,2015-04-20,16.32,False
20,2015-04-21,16.32,False
21,2015-04-22,14.879999999999999,False
22,2015-04-23,18.24,False
23,2015-04-24,20.64,False
24,2015-04-25,7.68,False
25,2015-04-26,4.8,False
26,2015-04-27,48.0,False
27,2015-04-28,45.12,False
28,2015-04-29,24.48,False
29,2015-04-30,23.52,False
0,2015-05-01,37.0,False
1,2015-05-02,10.73,False
2,2015-05-03,7.03,False
3,2015-05-04,32.19,False
4,2015-05-05,33.3,False
5,2015-05-06,33.67,False
6,2015-05-07,31.08,False
7,2015-05-08,29.97,False
8,2015-05-09,8.14,False
9,2015-05-10,6.29,False
10,2015-05-11,25.53,False
11,2015-05-12,27.009999999999998,False
12,2015-05-13,24.05,False
13,2015-05-14,28.12,False
14,2015-05-15,26.27,False
15,2015-05-16,6.29,False
16,2015-05-17,4.07,False
17,2015-05-18,29.23,False
18,2015-05-19,30.34,False
19,2015-05-20,27.75,False
20,2015-05-21,28.86,False
21,2015-05-22,29.97,False
22,2015-05-23,8.51,False
23,2015-05-24,4.81,False
24,2015-05-25,7.03,False
25,2015-05-26,32.56,False
26,2015-05-27,29.97,False
27,2015-05-28,25.16,False
28,2015-05-29,25.53,False
29,2015-05-30,8.51,False
30,2015-05-31,4.4399999999999995,False
0,2015-06-01,23.76,False
1,2015-06-02,26.07,False
2,2015-06-03,26.400000000000002,False
3,2015-06-04,24.75,False
4,2015-06-05,21.78,False
5,2015-06-06,7.590000000000001,False
6,2015-06-07,5.28,False
7,2015-06-08,33.0,False
8,2015-06-09,30.360000000000003,False
9,2015-06-10,26.07,False
10,2015-06-11,23.1,False
11,2015-06-12,20.46,False
12,2015-06-13,5.94,False
13,2015-06-14,4.29,False
14,2015-06-15,20.46,False
15,2015-06-16,20.790000000000003,False
16,2015-06-17,20.790000000000003,False
17,2015-06-18,22.11,False
18,2015-06-19,19.14,False
19,2015-06-20,4.62,False
20,2015-06-21,4.29,False
21,2015-06-22,19.14,False
22,2015-06-23,21.12,False
23,2015-06-24,23.76,False
24,2015-06-25,24.75,False
25,2015-06-26,20.790000000000003,False
26,2015-06-27,5.61,False
27,2015-06-28,4.95,False
28,2015-06-29,24.75,False
29,2015-06-30,24.75,False
0,2015-07-01,12.219999999999999,False
1,2015-07-02,8.459999999999999,False
2,2015-07-03,4.699999999999999,False
3,2015-07-04,1.88,False
4,2015-07-05,2.3499999999999996,False
5,2015-07-06,10.809999999999999,False
6,2015-07-07,12.219999999999999,False
7,2015-07-08,14.569999999999999,False
8,2015-07-09,15.04,False
9,2015-07-10,14.1,False
10,2015-07-11,3.76,False
11,2015-07-12,3.29,False
12,2015-07-13,12.69,False
13,2015-07-14,12.219999999999999,False
14,2015-07-15,11.75,False
15,2015-07-16,13.16,False
16,2015-07-17,13.16,False
17,2015-07-18,5.64,False
18,2015-07-19,3.29,False
19,2015-07-20,18.799999999999997,False
20,2015-07-21,43.71,False
21,2015-07-22,47.0,False
22,2015-07-23,21.15,False
23,2015-07-24,17.86,False
24,2015-07-25,5.17,False
25,2015-07-26,3.76,False
26,2015-07-27,15.51,False
27,2015-07-28,14.569999999999999,False
28,2015-07-29,14.1,False
29,2015-07-30,13.629999999999999,False
30,2015-07-31,12.69,False
0,2015-08-01,4.95,False
1,2015-08-02,3.8500000000000005,False
2,2015-08-03,19.8,False
3,2015-08-04,33.550000000000004,False
4,2015-08-05,30.250000000000004,False
5,2015-08-06,24.200000000000003,False
6,2015-08-07,19.8,False
7,2015-08-08,6.050000000000001,False
8,2015-08-09,4.95,False
9,2015-08-10,21.450000000000003,False
10,2015-08-11,25.3,False
11,2015-08-12,30.250000000000004,False
12,2015-08-13,21.450000000000003,False
13,2015-08-14,18.150000000000002,False
14,2015-08-15,5.5,False
15,2015-08-16,3.8500000000000005,False
16,2015-08-17,16.5,False
17,2015-08-18,17.6,False
18,2015-08-19,16.5,False
19,2015-08-20,18.700000000000003,False
20,2015-08-21,26.950000000000003,False
21,2015-08-22,10.450000000000001,False
22,2015-08-23,5.5,False
23,2015-08-24,55.00000000000001,False
24,2015-08-25,47.85,False
25,2015-08-26,37.400000000000006,False
26,2015-08-27,33.550000000000004,False
27,2015-08-28,26.950000000000003,False
28,2015-08-29,8.25,False
29,2015-08-30,4.4,False
30,2015-08-31,20.35,False
0,2015-09-01,27.0,False
1,2015-09-02,25.650000000000002,False
2,2015-09-03,23.400000000000002,False
3,2015-09-04,20.25,False
4,2015-09-05,6.3,False
5,2015-09-06,4.05,False
6,2015-09-07,6.3,False
7,2015-09-08,24.3,False
8,2015-09-09,45.0,False
9,2015-09-10,34.2,False
10,2015-09-11,21.6,False
11,2015-09-12,6.3,False
12,2015-09-13,4.5,False
13,2015-09-14,23.400000000000002,False
14,2015-09-15,22.05,False
15,2015-09-16,20.25,False
16,2015-09-17,22.05,False
17,2015-09-18,19.8,False
18,2015-09-19,4.5,False
19,2015-09-20,3.6,False
20,2015-09-21,19.35,False
21,2015-09-22,18.900000000000002,False
22,2015-09-23,16.2,False
23,2015-09-24,17.1,False
24,2015-09-25,18.0,False
25,2015-09-26,5.4,False
26,2015-09-27,3.6,False
27,2015-09-28,20.7,False
28,2015-09-29,19.8,False
29,2015-09-30,18.0,False
0,2015-10-01,14.76,False
1,2015-10-02,15.17,False
2,2015-10-03,4.92,False
3,2015-10-04,2.46,False
4,2015-10-05,13.12,False
5,2015-10-06,11.479999999999999,False
6,2015-10-07,12.299999999999999,False
7,2015-10-08,11.889999999999999,False
8,2015-10-09,12.709999999999999,False
9,2015-10-10,2.8699999999999997,False
10,2015-10-11,2.8699999999999997,False
11,2015-10-12,11.479999999999999,False
12,2015-10-13,13.12,False
13,2015-10-14,12.709999999999999,False
14,2015-10-15,11.479999999999999,False
15,2015-10-16,10.25,False
16,2015-10-17,3.69,False
17,2015-10-18,2.46,False
18,2015-10-19,10.25,False
19,2015-10-20,13.12,False
20,2015-10-21,12.299999999999999,False
21,2015-10-22,13.94,False
22,2015-10-23,15.579999999999998,False
23,2015-10-24,5.739999999999999,False
24,2015-10-25,4.51,False
25,2015-10-26,18.04,False
26,2015-10-27,41.0,False
27,2015-10-28,34.44,False
28,2015-10-29,21.32,False
29,2015-10-30,17.63,False
30,2015-10-31,4.1,False
0,2015-11-01,6.51,False
1,2015-11-02,28.21,False
2,2015-11-03,29.45,False
3,2015-11-04,31.0,False
4,2015-11-05,28.83,False
5,2015-11-06,25.11,False
6,2015-11-07,8.06,False
7,2015-11-08,4.96,False
8,2015-11-09,23.87,False
9,2015-11-10,29.14,False
10,2015-11-11,27.28,False
11,2015-11-12,23.87,False
12,2015-11-13,25.11,False
13,2015-11-14,6.82,False
14,2015-11-15,4.65,False
15,2015-11-16,22.01,False
16,2015-11-17,22.63,False
17,2015-11-18,26.04,False
18,2015-11-19,26.35,False
19,2015-11-20,24.8,False
20,2015-11-21,8.37,False
21,2015-11-22,5.58,False
22,2015-11-23,22.32,False
23,2015-11-24,20.77,False
24,2015-11-25,17.98,False
25,2015-11-26,7.4399999999999995,False
26,2015-11-27,11.47,False
27,2015-11-28,5.27,False
28,2015-11-29,2.79,False
29,2015-11-30,20.46,False
0,2015-12-01,24.3,False
1,2015-12-02,23.099999999999998,False
2,2015-12-03,21.9,False
3,2015-12-04,21.3,False
4,2015-12-05,7.8,False
5,2015-12-06,3.9,False
6,2015-12-07,22.2,False
7,2015-12-08,21.3,False
8,2015-12-09,23.099999999999998,False
9,2015-12-10,22.2,False
10,2015-12-11,20.4,False
11,2015-12-12,6.0,False
12,2015-12-13,5.3999999999999995,False
13,2015-12-14,22.2,False
14,2015-12-15,24.599999999999998,False
15,2015-12-16,29.4,False
16,2015-12-17,25.5,False
17,2015-12-18,30.0,False
18,2015-12-19,11.1,False
19,2015-12-20,6.0,False
20,2015-12-21,27.9,False
21,2015-12-22,24.0,False
22,2015-12-23,24.3,False
23,2015-12-24,17.7,False
24,2015-12-25,6.3,False
25,2015-12-26,5.7,False
26,2015-12-27,4.8,False
27,2015-12-28,21.3,False
28,2015-12-29,24.0,False
29,2015-12-30,23.099999999999998,False
30,2015-12-31,23.4,False
0,2016-01-01,4.32,False
1,2016-01-02,3.7800000000000002,False
2,2016-01-03,2.16,False
3,2016-01-04,19.98,False
4,2016-01-05,20.520000000000003,False
5,2016-01-06,24.3,False
6,2016-01-07,32.400000000000006,False
7,2016-01-08,29.700000000000003,False
8,2016-01-09,7.5600000000000005,False
9,2016-01-10,3.24,False
10,2016-01-11,22.14,False
11,2016-01-12,22.14,False
12,2016-01-13,21.060000000000002,False
13,2016-01-14,19.44,False
14,2016-01-15,23.76,False
15,2016-01-16,5.94,False
16,2016-01-17,3.24,False
17,2016-01-18,8.64,False
18,2016-01-19,18.36,False
19,2016-01-20,23.76,False
20,2016-01-21,21.060000000000002,False
21,2016-01-22,22.14,False
22,2016-01-23,6.48,False
23,2016-01-24,3.7800000000000002,False
24,2016-01-25,21.060000000000002,False
25,2016-01-26,48.06,False
26,2016-01-27,54.0,False
27,2016-01-28,29.700000000000003,False
28,2016-01-29,25.92,False
29,2016-01-30,6.48,False
30,2016-01-31,4.86,False
0,2016-02-01,37.24,False
1,2016-02-02,38.0,False
2,2016-02-03,32.68,False
3,2016-02-04,31.92,False
4,2016-02-05,32.3,False
5,2016-02-06,10.26,False
6,2016-02-07,4.94,False
7,2016-02-08,29.64,False
8,2016-02-09,31.54,False
9,2016-02-10,27.740000000000002,False
10,2016-02-11,33.82,False
11,2016-02-12,29.64,False
12,2016-02-13,9.120000000000001,False
13,2016-02-14,5.32,False
14,2016-02-15,12.92,False
15,2016-02-16,31.92,False
16,2016-02-17,35.34,False
17,2016-02-18,33.06,False
18,2016-02-19,26.98,False
19,2016-02-20,7.98,False
20,2016-02-21,4.18,False
21,2016-02-22,29.26,False
22,2016-02-23,26.98,False
23,2016-02-24,26.22,False
24,2016-02-25,29.64,False
25,2016-02-26,26.6,False
26,2016-02-27,6.46,False
27,2016-02-28,5.32,False
28,2016-02-29,22.42,False
0,2016-03-01,25.16,False
1,2016-03-02,24.79,False
2,2016-03-03,24.05,False
3,2016-03-04,24.419999999999998,False
4,2016-03-05,5.55,False
5,2016-03-06,4.4399999999999995,False
6,2016-03-07,22.2,False
7,2016-03-08,19.61,False
8,2016-03-09,19.61,False
9,2016-03-10,18.13,False
10,2016-03-11,18.5,False
11,2016-03-12,6.29,False
12,2016-03-13,2.96,False
13,2016-03-14,19.98,False
14,2016-03-15,25.53,False
15,2016-03-16,23.68,False
16,2016-03-17,24.79,False
17,2016-03-18,21.46,False
18,2016-03-19,5.55,False
19,2016-03-20,4.07,False
20,2016-03-21,37.0,False
21,2016-03-22,29.6,False
22,2016-03-23,22.2,False
23,2016-03-24,21.46,False
24,2016-03-25,11.47,False
25,2016-03-26,4.81,False
26,2016-03-27,3.7,False
27,2016-03-28,17.02,False
28,2016-03-29,22.94,False
29,2016-03-30,25.16,False
30,2016-03-31,22.2,False
0,2016-04-01,10.120000000000001,False
1,2016-04-02,3.22,False
2,2016-04-03,1.84,False
3,2016-04-04,12.42,False
4,2016-04-05,12.42,False
5,2016-04-06,11.5,False
6,2016-04-07,10.120000000000001,False
7,2016-04-08,9.66,False
8,2016-04-09,2.3000000000000003,False
9,2016-04-10,1.3800000000000001,False
10,2016-04-11,10.58,False
11,2016-04-12,10.120000000000001,False
12,2016-04-13,11.5,False
13,2016-04-14,10.58,False
14,2016-04-15,11.040000000000001,False
15,2016-04-16,2.7600000000000002,False
16,2016-04-17,2.3000000000000003,False
17,2016-04-18,11.040000000000001,False
18,2016-04-19,11.040000000000001,False
19,2016-04-20,10.58,False
20,2016-04-21,10.58,False
21,2016-04-22,10.58,False
22,2016-04-23,2.7600000000000002,False
23,2016-04-24,1.84,False
24,2016-04-25,11.96,False
25,2016-04-26,35.42,False
26,2016-04-27,46.0,False
27,2016-04-28,25.76,False
28,2016-04-29,22.540000000000003,False
29,2016-04-30,5.0600000000000005,False
0,2016-05-01,5.98,False
1,2016-05-02,33.58,False
2,2016-05-03,35.88,False
3,2016-05-04,27.6,False
4,2016-05-05,29.900000000000002,False
5,2016-05-06,23.92,False
6,2016-05-07,8.280000000000001,False
7,2016-05-08,4.140000000000001,False
8,2016-05-09,25.3,False
9,2016-05-10,23.92,False
10,2016-05-11,21.62,False
11,2016-05-12,32.660000000000004,False
12,2016-05-13,31.28,False
13,2016-05-14,8.74,False
14,2016-05-15,4.6000000000000005,False
15,2016-05-16,46.0,False
16,2016-05-17,34.5,False
17,2016-05-18,28.060000000000002,False
18,2016-05-19,25.3,False
19,2016-05-20,23.46,False
20,2016-05-21,5.98,False
21,2016-05-22,4.6000000000000005,False
22,2016-05-23,24.84,False
23,2016-05-24,31.28,False
24,2016-05-25,31.740000000000002,False
25,2016-05-26,31.740000000000002,False
26,2016-05-27,23.46,False
27,2016-05-28,6.44,False
28,2016-05-29,3.68,False
29,2016-05-30,6.9,False
30,2016-05-31,22.540000000000003,False
0,2016-06-01,19.8,False
1,2016-06-02,19.14,False
2,2016-06-03,15.510000000000002,False
3,2016-06-04,3.6300000000000003,False
4,2016-06-05,2.31,False
5,2016-06-06,15.510000000000002,False
6,2016-06-07,17.82,False
7,2016-06-08,16.830000000000002,False
8,2016-06-09,15.180000000000001,False
9,2016-06-10,13.530000000000001,False
10,2016-06-11,3.96,False
11,2016-06-12,2.31,False
12,2016-06-13,20.790000000000003,False
13,2016-06-14,16.830000000000002,False
14,2016-06-15,14.190000000000001,False
15,2016-06-16,13.860000000000001,False
16,2016-06-17,17.490000000000002,False
17,2016-06-18,4.29,False
18,2016-06-19,2.97,False
19,2016-06-20,15.84,False
20,2016-06-21,15.180000000000001,False
21,2016-06-22,14.850000000000001,False
22,2016-06-23,14.190000000000001,False
23,2016-06-24,33.0,False
24,2016-06-25,5.61,False
25,2016-06-26,3.3000000000000003,False
26,2016-06-27,21.12,False
27,2016-06-28,19.8,False
28,2016-06-29,19.14,False
29,2016-06-30,17.16,False
0,2016-07-01,9.25,False
1,2016-07-02,2.2199999999999998,False
2,2016-07-03,1.85,False
3,2016-07-04,2.2199999999999998,False
4,2016-07-05,9.62,False
5,2016-07-06,9.99,False
6,2016-07-07,9.62,False
7,2016-07-08,9.99,False
8,2016-07-09,2.2199999999999998,False
9,2016-07-10,1.48,False
10,2016-07-11,9.62,False
11,2016-07-12,9.25,False
12,2016-07-13,8.879999999999999,False
13,2016-07-14,9.25,False
14,2016-07-15,9.25,False
15,2016-07-16,2.59,False
16,2016-07-17,1.48,False
17,2016-07-18,11.84,False
18,2016-07-19,11.1,False
19,2016-07-20,10.36,False
20,2016-07-21,11.84,False
21,2016-07-22,9.62,False
22,2016-07-23,2.96,False
23,2016-07-24,1.85,False
24,2016-07-25,10.36,False
25,2016-07-26,31.82,False
26,2016-07-27,37.0,False
27,2016-07-28,19.24,False
28,2016-07-29,13.32,False
29,2016-07-30,3.33,False
30,2016-07-31,2.59,False
0,2016-08-01,24.82,False
1,2016-08-02,24.14,False
2,2016-08-03,22.78,False
3,2016-08-04,22.78,False
4,2016-08-05,23.46,False
5,2016-08-06,6.460000000000001,False
6,2016-08-07,4.08,False
7,2016-08-08,26.180000000000003,False
8,2016-08-09,23.46,False
9,2016-08-10,23.12,False
10,2016-08-11,21.76,False
11,2016-08-12,20.060000000000002,False
12,2016-08-13,4.42,False
13,2016-08-14,3.74,False
14,2016-08-15,25.840000000000003,False
15,2016-08-16,26.860000000000003,False
16,2016-08-17,20.400000000000002,False
17,2016-08-18,20.400000000000002,False
18,2016-08-19,19.040000000000003,False
19,2016-08-20,6.460000000000001,False
20,2016-08-21,4.08,False
21,2016-08-22,18.700000000000003,False
22,2016-08-23,17.68,False
23,2016-08-24,16.66,False
24,2016-08-25,17.0,False
25,2016-08-26,15.64,False
26,2016-08-27,3.74,False
27,2016-08-28,2.72,False
28,2016-08-29,17.68,False
29,2016-08-30,34.0,False
30,2016-08-31,21.76,False
0,2016-09-01,15.579999999999998,False
1,2016-09-02,15.989999999999998,False
2,2016-09-03,3.69,False
3,2016-09-04,2.8699999999999997,False
4,2016-09-05,3.69,False
5,2016-09-06,16.81,False
6,2016-09-07,41.0,False
7,2016-09-08,34.44,False
8,2016-09-09,24.189999999999998,False
9,2016-09-10,6.56,False
10,2016-09-11,3.28,False
11,2016-09-12,18.04,False
12,2016-09-13,22.139999999999997,False
13,2016-09-14,31.569999999999997,False
14,2016-09-15,36.9,False
15,2016-09-16,32.39,False
16,2016-09-17,8.2,False
17,2016-09-18,4.51,False
18,2016-09-19,22.139999999999997,False
19,2016-09-20,20.5,False
20,2016-09-21,19.27,False
21,2016-09-22,20.5,False
22,2016-09-23,22.549999999999997,False
23,2016-09-24,5.33,False
24,2016-09-25,3.69,False
25,2016-09-26,15.989999999999998,False
26,2016-09-27,14.76,False
27,2016-09-28,15.579999999999998,False
28,2016-09-29,15.989999999999998,False
29,2016-09-30,14.76,False
0,2016-10-01,3.2399999999999998,False
1,2016-10-02,1.7999999999999998,False
2,2016-10-03,10.08,False
3,2016-10-04,11.52,False
4,2016-10-05,11.52,False
5,2016-10-06,11.52,False
6,2016-10-07,9.719999999999999,False
7,2016-10-08,2.16,False
8,2016-10-09,1.7999999999999998,False
9,2016-10-10,13.68,False
