,date,AMZN,isPartial
1,2019-02-02,12.24,False
2,2019-02-03,6.4799999999999995,False
3,2019-02-04,28.08,False
4,2019-02-05,26.64,False
5,2019-02-06,24.48,False
6,2019-02-07,25.2,False
7,2019-02-08,27.36,False
8,2019-02-09,8.64,False
9,2019-02-10,6.4799999999999995,False
10,2019-02-11,21.599999999999998,False
11,2019-02-12,23.759999999999998,False
12,2019-02-13,25.2,False
13,2019-02-14,27.36,False
14,2019-02-15,28.799999999999997,False
15,2019-02-16,8.64,False
16,2019-02-17,7.199999999999999,False
17,2019-02-18,12.24,False
18,2019-02-19,26.64,False
19,2019-02-20,27.36,False
20,2019-02-21,23.04,False
21,2019-02-22,25.2,False
22,2019-02-23,12.959999999999999,False
23,2019-02-24,10.799999999999999,False
24,2019-02-25,25.919999999999998,False
25,2019-02-26,28.08,False
26,2019-02-27,23.04,False
27,2019-02-28,25.919999999999998,False
0,2019-03-01,81.17999999999999,False
1,2019-03-02,49.199999999999996,False
2,2019-03-03,36.08,False
3,2019-03-04,81.17999999999999,False
4,2019-03-05,79.53999999999999,False
5,2019-03-06,77.08,False
6,2019-03-07,74.61999999999999,False
7,2019-03-08,76.25999999999999,False
8,2019-03-09,47.559999999999995,False
9,2019-03-10,40.18,False
10,2019-03-11,82.0,False
